Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Solyc06g060770.3,213.49415004633147,-2.3008567074126836,0.30642401010702597,-7.50873505835608,5.970141189070438e-14,5.9917796920701256e-12
Solyc04g016220.4,1044.6900880129213,-2.7558984295572624,0.3673701848598283,-7.501693232423822,6.299867213289126e-14,6.2952107896966955e-12
Solyc03g098720.3,166.38195730297556,7.491537527133782,1.0001033088405291,7.49076366502487,6.847401942394765e-14,6.754242010388794e-12
Solyc09g018020.3,114.60603013503453,-5.872214080016258,0.7847645455311892,-7.4827718880208725,7.277113297523418e-14,7.147431406708577e-12
Solyc04g014600.3,306.5461539134456,4.550869498707193,0.6100882886110522,7.459362167183799,8.694232526642961e-14,8.466929922026916e-12
Solyc01g008830.2,165.52729209004795,-2.451103275055214,0.3287936532998651,-7.454837556793616,8.997862214223377e-14,8.725648407995607e-12
Solyc11g073130.2,909.9216140474956,-2.743816626096722,0.368117288210209,-7.453647829030779,9.07941582583833e-14,8.767740080892535e-12
Solyc02g062130.4,540.4642548265447,2.725851413931296,0.36778589719601035,7.4115169578635625,1.2486282823568423e-13,1.1924554337655531e-11
Solyc02g092700.3,5349.323123654512,-2.377610137903738,0.3210371019289039,-7.406029158680476,1.3013723160836018e-13,1.2359272702706372e-11
Solyc08g067250.4,140.9482779981473,-2.844135336383359,0.3842467685657883,-7.401845816424619,1.3430438997313304e-13,1.2702542365236695e-11
Solyc09g092240.3,495.22371566441024,2.174671416946252,0.29387360172316346,7.400023017361216,1.3616089435109422e-13,1.282535178225901e-11
Solyc02g085430.4,77.65536834683853,2.7985310497947364,0.3787786801643916,7.388301391673265,1.487163482873781e-13,1.3950807480362495e-11
Solyc06g068950.4,707.5738829812093,-2.0948961069650744,0.283734466229649,-7.383297964476081,1.5441591578934543e-13,1.4426589400758235e-11
Solyc06g035580.3,209.04153733790068,-5.064261923816851,0.6876189807840889,-7.364924566279562,1.772470658032215e-13,1.649258831317992e-11
Solyc10g007870.3,140.96912381214517,-3.8818324673463307,0.5282197819879705,-7.348896424774062,1.99849968716546e-13,1.852077351214668e-11
Solyc06g060520.1,320.0234995606815,-3.7191678255569873,0.5075537879351203,-7.327632881408821,2.342533605301749e-13,2.1621867409899637e-11
Solyc06g053830.3,616.3559195186571,-2.59998390437697,0.3550015476830928,-7.323866392543044,2.4092656553319426e-13,2.2148861022597615e-11
Solyc01g010180.3,783.9585367599673,-2.058772654618813,0.2814113692340259,-7.31588300864528,2.556943627239322e-13,2.341284278280531e-11
Solyc03g117590.3,2746.3190506540927,-3.215417603955495,0.43991748127228425,-7.309138056201345,2.688614262521469e-13,2.4520802220448778e-11
Solyc06g076470.3,520.9722005503935,-3.0491725136519965,0.4175011166102045,-7.303387685304862,2.806111263956765e-13,2.5491247106528982e-11
Solyc06g065970.1,2742.4654175194523,-6.777524359608998,0.9284353778975849,-7.299941946370577,2.878919171650029e-13,2.6049684772453786e-11
Solyc03g115940.4,2057.9946992680416,-2.4610104525175456,0.33715985536454735,-7.29923925805647,2.893993038934069e-13,2.6083389025028117e-11
Solyc08g065940.4,765.4808428791363,-2.1789453443576687,0.29873406688332,-7.293929905921057,3.010421003575187e-13,2.7026760127018953e-11
Solyc09g072820.4,244.8202719998153,-3.788578375859148,0.5203870681381683,-7.280308462341036,3.3305774923910214e-13,2.955469594888913e-11
Solyc01g081250.3,1104.5958328801728,9.67919611201292,1.3299393622999667,7.277922878584435,3.389990225613681e-13,2.9966209752030475e-11
Solyc02g086600.3,179.80351033864946,2.5901119457753334,0.3562689795468436,7.270102350953559,3.592152235547855e-13,3.163158422589899e-11
Solyc08g076820.3,781.8914552176417,-5.033341309915153,0.6928190165231489,-7.265016100704816,3.729938410836845e-13,3.271953225048214e-11
Solyc01g099010.3,155.46090873879987,-2.735198020007642,0.37717201495279346,-7.251858334054759,4.1109174830858066e-13,3.592441692538445e-11
Solyc03g123410.1,4543.092637146614,-5.740817110633703,0.7919049355523632,-7.249376601787959,4.1869421664534886e-13,3.645018629227293e-11
Solyc08g007790.3,382.8070768106715,-2.3799596330452832,0.32905447595342313,-7.2327222601954855,4.734069571837505e-13,4.044725686600051e-11
Solyc10g012410.3,501.8176949852417,-2.62867610868567,0.36348662971448026,-7.231837140063452,4.765034332338082e-13,4.056103113338005e-11
Solyc01g108170.3,84.39948266257588,-3.1598350447247627,0.4372940042762057,-7.22588238993767,4.978584775994363e-13,4.2222440555969904e-11
Solyc02g077880.3,3143.355770041286,-3.5195468083904307,0.48788975737621726,-7.213815734353425,5.440536633464913e-13,4.5802144119752414e-11
Solyc04g072160.3,734.0662910375274,3.914609272248219,0.5428594698910885,7.211091432251501,5.550516748154492e-13,4.655749139519514e-11
Solyc10g086710.3,85.46153932067564,2.6505645919472225,0.3687807850552996,7.187371737792043,6.605040042114728e-13,5.4215584031400996e-11
Solyc03g117955.1,22.4977938427407,8.776344699938486,1.2252241784846025,7.1630521614365765,7.890031019415687e-13,6.362687119973009e-11
Solyc02g092580.3,204.20408469274972,-4.501009782375736,0.6323476700999954,-7.117935267578317,1.0955579910779563e-12,8.652649247060023e-11
Solyc10g051110.1,3793.2074968342745,-2.3675745430566484,0.33268778310972663,-7.116505814930324,1.1069750825179576e-12,8.712879562161034e-11
Solyc05g054750.3,119.52092537996994,-8.743460917893328,1.229443096142348,-7.111724768171775,1.1460163150697023e-12,8.958807132396928e-11
Solyc11g072730.2,150.16472447481027,2.2634173868168292,0.31910045446222424,7.093118656416007,1.3112293702803672e-12,1.018107588417354e-10
Solyc02g088190.4,263.28034618730055,-3.035474765673986,0.42836096791417705,-7.086254334643649,1.37790479345158e-12,1.0637025505742235e-10
Solyc03g122340.3,7341.740822263361,2.23078338399243,0.31508654158304,7.0799069131440975,1.4425132565895941e-12,1.105109405873288e-10
Solyc04g071340.5,2181.7233114583983,-2.860732086831267,0.40429387810045786,-7.075872878095968,1.4851095607979485e-12,1.1339625593295432e-10
Solyc11g064960.2,23.78505694652276,4.597028766663477,0.6520449203326356,7.0501718874189505,1.7869690919248148e-12,1.3599308158843714e-10
Solyc01g079790.4,3393.761403306372,-2.5138239660210577,0.357438260131546,-7.032890002026949,2.0229885162775796e-12,1.5244047563805775e-10
Solyc01g109800.2,87.14620235132506,-4.528802062153783,0.6450691052781364,-7.0206463541624515,2.2084419182688365e-12,1.642609081151219e-10
Solyc06g065690.3,425.73907449685396,-2.061836110438343,0.2938945538892806,-7.015564198631261,2.2902287578937815e-12,1.697946049763638e-10
