Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Solyc08g076930.1,4271.322368330223,-3.1679665292085444,0.13643744983301964,-23.2191860305634,2.914532754632419e-119,6.308506147401871e-115
Solyc07g055260.3,3765.3372933948963,-4.504108394314352,0.2416334569356276,-18.64025144297079,1.515268972372421e-77,1.6398998453500528e-73
Solyc02g078140.3,1466.1465951721868,-2.4546554800410934,0.13866032226220734,-17.702652352122247,4.000161029552189e-70,2.886116182821904e-66
Solyc11g007540.2,772.156997129228,-3.3562704196189967,0.19133491346272996,-17.541338163945507,6.927670116141064e-69,3.748735491596833e-65
Solyc06g051270.3,722.1181114227114,-5.134989980274038,0.2956057568058859,-17.37107570488219,1.3664017992103678e-67,5.9151533887816825e-64
Solyc01g006555.1,4436.13150649858,-8.535762959081906,0.5249353272232816,-16.260599194634146,1.8789143910769156e-59,6.7781836658099735e-56
Solyc01g006300.3,1918.4198972942,-7.12197320449056,0.43992389368072987,-16.18910294892793,6.0199793708893265e-59,1.8614636211842784e-55
Solyc11g007660.1,1662.0546402718833,-2.4922176258064552,0.15438929001317883,-16.142425589195447,1.283947953337923e-58,3.4738816812499175e-55
Solyc06g071810.1,1582.7217902505267,-4.366478711628936,0.27119602208752747,-16.100821383802128,2.517403882804929e-58,6.054356338145854e-55
Solyc04g076990.3,1976.16266580331,-4.476987641431651,0.2809686931856941,-15.934115615054592,3.6736132448134826e-57,7.951535868398783e-54
Solyc01g008090.4,1884.8486809514295,2.7486363710721404,0.17572964780100636,15.641278551839216,3.810008365545538e-55,7.497057370203015e-52
Solyc03g082570.4,650.7685210464596,2.7952467075560725,0.17890111269021594,15.624535060306219,4.9552284820582576e-55,8.937993374512583e-52
Solyc05g055640.4,1842.818967172114,3.1041746013643117,0.20176155855232564,15.385361927402354,2.0522573821569315e-53,3.417008541291291e-50
Solyc10g085420.3,2481.109369277121,-4.863890460668775,0.32382989458966077,-15.019893289444527,5.43952116624728e-51,7.849229042894825e-48
Solyc07g042170.3,4987.409664270873,-3.4742570816322065,0.23556854751789386,-14.748391150853028,3.1508672376495327e-49,4.262532584932758e-46
Solyc07g043130.3,5390.513687755068,-4.71718762743983,0.3215879902925155,-14.668419747730908,1.0270929679069089e-48,1.3077310170791201e-45
Solyc10g055760.2,1445.9651548092609,-5.604135188834748,0.3859051421490074,-14.522053677820272,8.783863061858477e-48,1.0562595331884818e-44
Solyc03g112200.1,1082.1535737665918,-3.271833315260722,0.22575511145456229,-14.492842683295097,1.3446086640461155e-47,1.5317923438567457e-44
Solyc04g053130.4,2694.5852625577804,-4.355239925341361,0.3016253164514049,-14.439238644091194,2.9306145392915713e-47,3.0206262715698124e-44
Solyc07g064620.2,3586.8389713605525,-3.3528205095360364,0.23283683612927136,-14.399871451931881,5.183984721981027e-47,5.100334059421787e-44
Solyc04g077010.4,914.9960765007671,-3.141804504068648,0.21832615137710915,-14.390417658404512,5.943589717676779e-47,5.593434758222342e-44
Solyc02g090820.3,1338.2234591655506,-3.7565570870614926,0.26204370785174635,-14.335612626832466,1.3108467057640534e-46,1.1349310778505174e-43
Solyc02g069850.3,2589.307248364218,2.558542063094374,0.18113078282450845,14.125385112332118,2.649474814290884e-45,2.2056877828971607e-42
Solyc08g082610.4,8040.428104815031,-3.926763554131578,0.2782029896808854,-14.114742471444316,3.081395417824784e-45,2.4702519932895354e-42
Solyc01g081060.4,1855.3799226193025,-4.4558116646727095,0.3163367354864516,-14.085659883354104,4.652921099719268e-45,3.596874185836556e-42
Solyc04g007880.4,1672.459569396338,-3.4151395799636433,0.2429643036888659,-14.056137169585977,7.063804503746632e-45,5.272277533917098e-42
Solyc01g094910.3,883.2734859996547,-5.125279462011107,0.36481075269537894,-14.04914582189076,7.796877135379655e-45,5.625446853176421e-42
Solyc11g005630.1,1161.7078456275317,-3.493030102937203,0.2509202255322947,-13.920879018529467,4.730502088144042e-44,3.3029586354154125e-41
Solyc09g007900.4,3855.8656090539566,-3.3342924429965377,0.24230655658341643,-13.760636484670089,4.3963920585269676e-43,2.973747065838007e-40
Solyc09g092500.1,2221.4849675937344,-6.397490604302485,0.466816343748253,-13.704512898872615,9.540541214644831e-43,6.257727714878405e-40
Solyc06g009140.3,4833.5812467630385,-5.822476062155402,0.4300901922528147,-13.537802458729043,9.354570298062335e-42,5.955284532398802e-39
Solyc08g076880.3,3319.063277260461,-3.795293421970747,0.2841366557246952,-13.357281946923704,1.0741522667313438e-40,6.458340503722204e-38
Solyc07g056240.3,907.3545217302716,-3.655312475150372,0.2742214340038362,-13.329783969765238,1.5534685026715999e-40,9.087790740628859e-38
Solyc09g015670.3,1939.1286667878892,-2.5966459708218914,0.1949045043553555,-13.322657572282742,1.7091343702891903e-40,9.73531932760777e-38
Solyc06g053260.1,583.2574964180931,-6.396201103980911,0.4808193352681199,-13.302711922793597,2.232225265017842e-40,1.2388850220849024e-37
Solyc05g007100.3,309.0106114372549,3.4110004282263042,0.2582253535432826,13.20939397089282,7.744542626253033e-40,4.190765628631172e-37
Solyc06g008120.1,716.100286003593,2.0278701828787784,0.15409401072425258,13.159954584526986,1.4917550995015407e-39,7.714813452713519e-37
Solyc04g077590.4,672.2587946894746,-2.413965738336193,0.183896214744584,-13.126783178702095,2.3127395519381975e-39,1.1641685488767973e-36
Solyc09g014280.1,1694.846207387162,-3.442754468832838,0.26422790426905135,-13.029488608921625,8.316315780480018e-39,4.0910603424656817e-36
