Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Solyc06g011350.3,1182.404664436435,5.454157626477391,0.5338652328591197,10.216356658528978,1.6751916051487112e-24,3.0292489795904144e-20
Solyc08g063050.3,805.813717147239,-2.662328018058432,0.26443905231929155,-10.067832246062727,7.664880698108883e-24,6.930201883195147e-20
Solyc05g009150.4,1155.8501248929504,2.7201271332204597,0.28326520977482417,9.602757554952719,7.78336672547067e-22,4.1685663521157695e-18
Solyc11g069097.1,2744.9926898346066,-6.694762069964821,0.6984421908610874,-9.585277289321626,9.220961902595298e-22,4.1685663521157695e-18
Solyc01g098500.3,1707.6404108717936,-3.451182822346388,0.41287812412638714,-8.358841558023398,6.333710619001475e-17,1.6361784160486239e-13
Solyc03g083420.4,1162.3135852552116,3.7654266487932437,0.4496111340968718,8.374851873623657,5.529337403388238e-17,1.6361784160486239e-13
Solyc08g062437.1,2092.943728843455,6.2393707037343145,0.7519209063136079,8.297908265809046,1.0596044314211688e-16,2.3951033666736244e-13
Solyc03g007200.2,120.84835443879687,11.562374814441762,1.43262903778717,8.070738837110921,6.987403504670968e-16,1.4039246397218346e-12
Solyc05g014390.4,574.4857052256984,2.283025599626806,0.28926226237565006,7.892580182692335,2.9600202800205308e-15,5.352604672361126e-12
Solyc10g086770.3,85.23448722771172,9.080893555562177,1.1707797997050913,7.756277959228176,8.745822608294789e-15,1.3179225852149557e-11
Solyc02g092860.3,962.3130989515681,8.455595631923572,1.0895360729446406,7.760730316226255,8.444170520561612e-15,1.3179225852149557e-11
Solyc07g026960.3,1261.3538233925372,-2.071382210392,0.2688063467964137,-7.705853061426434,1.2997211064197288e-14,1.807912059029843e-11
Solyc03g044430.3,215.76458238550595,2.266087525199218,0.2991933934605026,7.573989181343239,3.619345697636798e-14,4.674902017883301e-11
Solyc04g079060.3,1137.9288543439,-2.0861519578550496,0.275994300839623,-7.558677666562715,4.071875560069958e-14,4.90878171684967e-11
Solyc02g065280.3,907.8109844071143,-3.6153215664326814,0.4809556698605318,-7.516953833772368,5.6067203951451764e-14,6.336645306588139e-11
Solyc12g006520.2,580.970141985899,-6.120872314304183,0.8157779243853533,-7.503110995453751,6.232073725609182e-14,6.629093481187696e-11
Solyc08g062340.3,1371.325066910531,4.957681577218223,0.6663609411686379,7.4399342322250055,1.0073543948383576e-13,1.0119994178812233e-10
Solyc07g055260.3,3765.3372933948963,2.5637106339067106,0.34898574193466264,7.346175862928779,2.0395798736261259e-13,1.9411433081463807e-10
Solyc09g092670.3,838.1409825580859,-7.927243319251695,1.102807909053096,-7.188235824367877,6.563382912919376e-13,5.934282660716054e-10
Solyc05g007240.1,760.1016521223956,-2.496369632089429,0.3480599867377386,-7.172239634573193,7.37806456551623e-13,6.353216263725238e-10
Solyc04g071800.3,2007.2185004022194,-6.675882357909463,0.9348860871865925,-7.140851114812915,9.275477687068416e-13,6.988685958969091e-10
Solyc01g112100.3,504.2760822678917,-3.7143594055742315,0.5208583853587675,-7.131227047474293,9.947806554376078e-13,7.195447436911305e-10
Solyc06g074260.4,1072.732182271215,-4.212697724221199,0.5969154439090628,-7.057444680327258,1.6959224477777356e-12,1.179514062429415e-09
Solyc08g014610.4,150.84726860516187,8.696004690242065,1.233598757644784,7.049297542131677,1.7982326394017777e-12,1.204349659937124e-09
Solyc01g108580.3,269.97548368008796,-3.104618812963265,0.4416446163959606,-7.02967657185204,2.0701282962816632e-12,1.3369332136307613e-09
Solyc06g150130.1,1911.9736938727506,-2.9513940950630038,0.42051403844597474,-7.01853880067831,2.242004993450565e-12,1.3980060791919506e-09
Solyc01g111020.3,3372.0384162289142,-2.0880141564475343,0.29998379645912304,-6.960423133160978,3.392522267573309e-12,1.978934844017037e-09
Solyc04g049140.4,592.571266875416,2.3446365177444455,0.3407194106691101,6.881429247426825,5.925500348036695e-12,3.3484632122983613e-09
Solyc11g071620.3,923.6063508419866,-2.5799546421284374,0.3807249015332413,-6.776427367210654,1.2318394434944477e-11,6.3643864733457425e-09
Solyc07g042630.4,895.079190435724,-7.934973652533098,1.1723690118735617,-6.768324283710148,1.3028248928821704e-11,6.544161816107858e-09
Solyc12g089110.1,1948.9333804691144,-4.4304382188881775,0.6584764798385675,-6.728316583113714,1.71637171733888e-11,8.38841885530783e-09
Solyc11g066100.2,1133.9621700805185,4.670877721177446,0.6982039520295135,6.689847153686699,2.2340381039312496e-11,1.0358490008561228e-08
Solyc02g083220.2,489.06926804373705,-3.4527743702105913,0.5184334890738772,-6.660014144492444,2.7380123317300234e-11,1.2377869248668503e-08
Solyc02g063270.4,535.2902158608521,-2.916865278225582,0.444796872747508,-6.557746820943502,5.462684913489372e-11,2.351945983110198e-08
Solyc12g010400.2,674.1449570545758,-3.5981420822071453,0.5490442933069992,-6.55346413043444,5.6217441371092174e-11,2.364139517008046e-08
Solyc04g077230.1,687.5846177632585,-2.8526373094130357,0.4378678366181089,-6.514836374933365,7.276893724498625e-11,2.990637936820651e-08
Solyc02g090840.3,2034.1223751104335,-2.796867134783064,0.4320322837209869,-6.473745690239491,9.560275777855128e-11,3.841743708687873e-08
Solyc09g011760.3,835.1819020487691,-2.437855727277449,0.37679227114790237,-6.470025831077933,9.798616534691909e-11,3.851921365148561e-08
Solyc02g091030.4,590.2345987116252,-4.749365467770382,0.734854088775056,-6.463004751987161,1.0264406781502412e-10,3.9491759112746405e-08
Solyc01g102960.3,1865.8235278215027,6.11368402479464,0.9488119071035792,6.443515283717056,1.1673750805710037e-10,4.308090526931726e-08
Solyc11g045225.1,343.33940497502545,-3.962485321355526,0.6209680190129881,-6.381142345549113,1.7577182687436513e-10,6.35696389073829e-08
Solyc03g120020.4,884.6915782267741,-8.227900785157297,1.2907547110798605,-6.374488285441731,1.835748465138239e-10,6.508988136293093e-08
Solyc11g007130.2,734.486720549635,2.788437010594,0.43984347917790784,6.339612027000481,2.3034447381471737e-10,8.010229076906796e-08
Solyc12g013750.2,348.91935886630836,-5.193373855739107,0.8213523225761921,-6.322955098550108,2.5660788497632976e-10,8.755170535899946e-08
Solyc01g100770.2,1630.9894773231633,-3.160562802625946,0.5013626967421893,-6.303944874963784,2.901637310743497e-10,9.716723609291603e-08
Solyc01g099780.3,667.0977901739892,3.258202642114488,0.5174249625723667,6.296956810735234,3.035458096123271e-10,9.801819420035199e-08
Solyc01g080220.3,989.4866545355507,-3.4512127672547668,0.547998231398894,-6.297853842419777,3.0179486615342686e-10,9.801819420035199e-08
Solyc11g071830.2,715.3318986940184,3.287960513626814,0.5273179858297956,6.235251976950548,4.5105146424728117e-10,1.4309409873655413e-07
Solyc02g066930.3,380.39965174147,2.0752301896811702,0.3368253959576569,6.161145253851499,7.222070646400893e-10,2.213503449133345e-07
Solyc03g117280.4,999.2508129006628,-3.492126685724803,0.5684708095963008,-6.143018474782786,8.096786170647501e-10,2.4402364053969795e-07
Solyc01g094140.3,45.69758607811254,5.034646103151988,0.8224969088880015,6.121173281926035,9.288881971917713e-10,2.7536205360358687e-07
Solyc09g092040.3,1151.4841167753395,-9.029321597515246,1.4812559847257647,-6.0957199097405885,1.0894602635486464e-09,3.1270968167857414e-07
Solyc04g053130.4,2694.5852625577804,-2.781680538991824,0.45632562098233365,-6.095823708087421,1.0887534919394956e-09,3.1270968167857414e-07
Solyc07g042170.3,4987.409664270873,-2.183477345067076,0.3585636527114078,-6.089511105088116,1.1325600925400825e-09,3.200013148969111e-07
Solyc03g111000.3,342.5801490182645,-4.359525770603054,0.7211293354629641,-6.045414541074305,1.4902632691255918e-09,4.1459124147073963e-07
Solyc02g088940.3,798.968733821754,-3.7730634480427403,0.6249781754905829,-6.037112328092156,1.5689651132595742e-09,4.298726688344376e-07
