Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Solyc06g072350.3,4433.541373907286,-2.9810263058357758,0.5624549129679561,-5.300027143696777,1.1578546560932287e-07,3.994377924166679e-05
Solyc03g114100.1,362.57863582393867,-2.098141455328641,0.39601390737097136,-5.298150939338549,1.1698124911031276e-07,3.994377924166679e-05
Solyc09g098160.3,1004.2042898211272,-2.7955918939582305,0.5283049599792984,-5.2916253030593845,1.212340828786429e-07,4.07780789813895e-05
Solyc05g014000.4,688.2807002696435,-3.307257018853764,0.6287801502310364,-5.259798703312373,1.442131858597925e-07,4.710128052951136e-05
Solyc02g037555.1,111.61411401470403,-3.824689042792337,0.7292535566787035,-5.2446628580207655,1.5656835675990523e-07,4.969611954846795e-05
Solyc06g068040.3,293.5718230389466,-2.206912858870525,0.42123539806799143,-5.239143882476629,1.6132322787352033e-07,5.0494170324411863e-05
Solyc01g006090.3,68.35482163401727,-2.172709608734062,0.4150417802257667,-5.234917813701049,1.6505829209184312e-07,5.095552973399693e-05
Solyc01g107520.3,117.58316626044002,-4.3826747112607904,0.8384986616264345,-5.226811814773471,1.7245786602008562e-07,5.252041173822499e-05
Solyc04g078590.3,101.50401077354482,-4.100840254749634,0.7884312803748376,-5.201265293279592,1.9793632360537285e-07,5.8693328799614246e-05
Solyc09g089740.3,43.98476835732225,-3.1235154308818234,0.6021113362396588,-5.187604422778327,2.1301648490406234e-07,6.154537825381985e-05
Solyc01g090730.3,75.52314327168749,-2.5028954491783697,0.4836803061716959,-5.174689598153489,2.2829018623959558e-07,6.462928121184048e-05
Solyc10g084150.2,1190.2020337940871,-2.1358902715226784,0.4128311077043401,-5.1737629060946455,2.2942591839488988e-07,6.462928121184048e-05
Solyc08g083130.4,171.5130183014206,3.208796821305691,0.6229550902662434,5.150928006598823,2.592006810938559e-07,7.211538949544613e-05
Solyc03g123390.4,1095.6539884645679,-2.270140929245904,0.4410270231368064,-5.147396440924453,2.641267336415591e-07,7.258975694324604e-05
Solyc08g081620.4,703.0307974372639,-2.2146245694360642,0.4333488548193702,-5.110489031658272,3.213259675544292e-07,8.535438305723508e-05
Solyc02g090400.4,98.8145333971413,-2.8027393506986455,0.5511460351291236,-5.085293501280498,3.6705800031733497e-07,9.61862685482728e-05
Solyc06g009150.1,110.59043127602914,-3.0801616109833954,0.607250546508376,-5.072307680403067,3.9302025523796134e-07,0.00010064891445503064
Solyc01g111500.3,252.886680977547,-2.06626608007692,0.4086602309050519,-5.056195645709886,4.2770256721025056e-07,0.00010709657704489804
Solyc06g006110.3,1147.2029845360182,-2.584094477739803,0.5121064880318372,-5.046010035278351,4.511317224950366e-07,0.00011050765758856679
Solyc11g069770.2,39.36168792086668,-5.078772807900542,1.0076083867052443,-5.040423318138017,4.645032227829172e-07,0.00011243125509413978
